"longitude","latitude","   Population (2007)= ","   Households (2005)= ","   Town name= ","     Province= ","     No. of Barangays= ","   Year Town Created=","   Contact Nos=","Elevation: ","Photo: ","      Risk Data="
120.844,15.5," 61270"," 9849","ALIAGA","NUEVA ECIJA","26",""," "," "," ","2 govt rural health units"
121.15399,15.63253," 73639"," 10184","BONGABON","NUEVA ECIJA","28",""," "," "," ","1 govt district hospital,2 govt rural health units"
120.9761,15.49542," 259267"," 45424","CABANATUAN CITY","NUEVA ECIJA","89",""," "," "," ","3 govt hospitals,4 govt rural health units,3 private hospitals"
120.8598,15.25260," 68382"," 11655","CABIAO","NUEVA ECIJA","23",""," "," "," ","2 govt rural health units,1 private hospital and 1 private clinic"
121.063,15.962," 33233"," 6603","CARRANGLAN","NUEVA ECIJA","17",""," "," "," ","1 govt community hospital,1 govt rural health unit,1 govt municipal health center"
120.6625,15.77983," 55456"," 11337","CUYAPO","NUEVA ECIJA","51",""," "," "," ","2 govt rural health units"
121.338033,15.455867," 29619"," 6038","GABALDON (BITULOK & SABANI)","NUEVA ECIJA","16",""," "," "," ","1 govt district hospital,1 govt rural health unit,1 govt municipal health center,18 govt elem schools,1 govt high school"
120.948,15.315," 98795"," 18200","GAPAN","NUEVA ECIJA","",""," "," "," ","1 govt district hospital,3 govt rural health units,1 private hospital"
121.03698,15.59585," 33354"," 5663","GENERAL MAMERTO NATIVIDAD","NUEVA ECIJA","20",""," "," "," ","1 govt rural health unit"
121.047,15.346," 38640"," 6878","GENERAL TINIO (PAPAYA)","NUEVA ECIJA","12",""," "," "," ","1 govt community hospital,2 govt rural health units,1 govt municipal health center"
120.767,15.662," 96116"," 19207","GUIMBA","NUEVA ECIJA","64",""," "," "," ","1 govt district hospital,3 govt rural health units,1 private hospital"
120.913,15.342," 63474"," 11472","JAEN","NUEVA ECIJA","27",""," "," "," ","2 govt rural health units"
121.187,15.587," 30997"," 5500","LAUR","NUEVA ECIJA","17",""," "," "," ","1 govt rural health unit"
120.762,15.542," 23675"," 4331","LICAB","NUEVA ECIJA","11",""," "," "," ","1 govt rural health unit"
121.019,15.661," 33493"," 6361","LLANERA","NUEVA ECIJA","22",""," "," "," ","1 govt rural health unit"
120.895,15.877," 36832"," 7406","LUPAO","NUEVA ECIJA","24",""," "," "," ","1 govt rural health unit"
120.902,15.717," 71669"," 13940","MUÑOZ","NUEVA ECIJA","37",""," "," "," ","1 govt hospital,2 govt rural health units"
120.63,15.733," 11786"," 2227","NAMPICUAN","NUEVA ECIJA","21",""," "," "," ","1 govt municipal health center"
121.08719,15.54741," 33506"," 6279","PALAYAN CITY","NUEVA ECIJA","20",""," "," "," ","2 govt hospitals,1 govt rural health unit"
121.14375,15.80791," 25520"," 4808","PANTABANGAN","NUEVA ECIJA","14",""," "," "," ","1 govt rural health unit"
121.002,15.355," 26725"," 4940","PEÑARANDA","NUEVA ECIJA","10",""," "," "," ","1 govt rural health unit"
120.81,15.562," 33988"," 6389","QUEZON","NUEVA ECIJA","16",""," "," "," ","1 govt rural health unit"
121.10206,15.70757," 52465"," 10001","RIZAL","NUEVA ECIJA","26",""," "," "," ","2 govt rural health units"
120.855,15.303," 67446"," 12761","SAN ANTONIO","NUEVA ECIJA","16",""," "," "," ","1 govt district hospital,3 govt rural health units"
120.9066,15.30920," 44687"," 8340","SAN ISIDRO","NUEVA ECIJA","9",""," "," "," ","2 govt rural health units"
120.9885,15.79333," 122353"," 23191","SAN JOSE CITY","NUEVA ECIJA","38",""," "," "," ","1 govt hospital,3 municipal health centers,1 private hospitals"
120.96,15.367," 54596"," 10068","SAN LEONARDO","NUEVA ECIJA","15",""," "," "," ","2 govt rural health units,2 private hospitals"
120.935,15.425," 58762"," 10281","SANTA ROSA","NUEVA ECIJA","33",""," "," "," ","2 govt rural health units"
120.877,15.587," 47960"," 9532","SANTO DOMINGO","NUEVA ECIJA","24",""," "," "," ","1 govt district hospital,2 govt rural health units"
120.918,15.587," 105122"," 19526","TALAVERA","NUEVA ECIJA","53",""," "," "," ","1 govt hospital,3 govt rural health units,1 private hospital"
120.809,15.78," 20671"," 4168","TALUGTUG","NUEVA ECIJA","28",""," "," "," ","1 govt rural health unit"
120.79358,15.44949," 40355"," 7599","ZARAGOZA","NUEVA ECIJA","19",""," "," "," ","2 govt rural health units"
121.30253,15.79387," 6655"," 873","ALFONSO CASTANEDA","NUEVA VIZCAYA","6",""," "," "," ","1 govt rural health unit"
121.005,16.509," 11499"," 1837","AMBAGUIO","NUEVA VIZCAYA","8",""," "," "," ","1 govt rural health unit"
121.04248,16.31253," 34206"," 6276","ARITAO","NUEVA VIZCAYA","22",""," "," "," ","1 govt rural health unit"
121.253,16.608," 32787"," 6271","BAGABAG","NUEVA VIZCAYA","17",""," "," "," ","1 govt rural health unit"
121.103,16.387," 45440"," 8742","BAMBANG","NUEVA VIZCAYA","25",""," "," "," ","1 provincial govt hospital,1 govt rural health unit"
121.152,16.487," 54417"," 10693","BAYOMBONG","NUEVA VIZCAYA","25",""," "," "," ","1 regional govt hospital,1 govt rural health unit"
121.377,16.661," 15567"," 2847","DIADI","NUEVA VIZCAYA","19",""," "," "," ","1 govt rural health unit"
121.09619,16.306458," 23816"," 4771","DUPAX DEL NORTE","NUEVA VIZCAYA","15",""," "," "," ","1 govt district hospital,1 govt rural health unit"
121.08333,16.284778," 17354"," 3150","DUPAX DEL SUR","NUEVA VIZCAYA","19",""," "," "," ","1 govt rural health unit"
120.9,16.362," 20806"," 3506","KAYAPA","NUEVA VIZCAYA","30",""," "," "," ","1 govt hospital"
120.942,16.158," 13421"," 2533","SANTA FE","NUEVA VIZCAYA","16",""," "," "," ","1 govt rural health unit"
121.178,16.52," 56244"," 11205","SOLANO","NUEVA VIZCAYA","22",""," "," "," ","1 govt rural health unit,1 private hospital"
118.551,9.4421," 27953"," 5236","ABORLAN","PALAWAN","19",""," "," "," ","1 govt hospital,1 govt rural health unit"
120.938,11.152," 10426"," 2040","AGUTAYA","PALAWAN","10",""," "," "," ","1 govt rural health unit"
119.993,10.557," 13233"," 2050","ARACELI","PALAWAN","13",""," "," "," ","1 govt rural health unit"
119.388,11.182," 30249"," 5191","BACUIT (EL NIDO)","PALAWAN","18",""," "," "," ","1 govt rural health unit"
117.058,7.984," 29622"," 4723","BALABAC","PALAWAN","20",""," "," "," ","1 govt rural health unit"
117.62,8.664," 53430"," 8658","BATARAZA","PALAWAN","22",""," "," "," ","1 govt rural health unit,1 private hospital"
117.8356,8.772699," 56311"," 9634","BROOKE'S POINT","PALAWAN","18",""," "," "," ","1 govt district hospital,1 govt rural health unit,36 govt elem schools,6 govt high schools"
119.91181,12.17144," 19066"," 3047","BUSUANGA","PALAWAN","14",""," "," "," ","1 govt rural health unit,3 govt high schools"
121.208,9.578," 6506"," 947","CAGAYANCILLO","PALAWAN","12",""," "," "," ","1 govt rural health unit"
120.19344,12.00562," 40007"," 5110","CORON","PALAWAN","23",""," "," "," ","1 govt district hospital,1 govt rural health unit,25 govt elem schools,3 govt high schools"
120.018,11.897," 17194"," 3082","CULION","PALAWAN","14",""," "," "," ","1 govt hospital"
121.007,10.853," 20040"," 3609","CUYO","PALAWAN","17",""," "," "," ","1 govt district hospital,1 govt rural health unit"
119.765,10.525," 18737"," 3133","DUMARAN","PALAWAN","16",""," "," "," ","1 govt rural health unit"
119.868,11.502," 11688"," 1721","LINAPACAN","PALAWAN","10",""," "," "," ","1 govt rural health unit"
121.053,10.877," 11339"," 2269","MAGSAYSAY","PALAWAN","11",""," "," "," ","1 govt rural health unit"
118.732316,9.7835," 210508"," 33306","PUERTO PRINCESA CITY","PALAWAN","66",""," "," "," ","2 govt hospitals,1 govt municipal health center,2 private hospitals"
118.028,9.248," 51234"," 8453","QUEZON","PALAWAN","14",""," "," "," ","1 govt hospital,1 govt rural health unit"
119.262,10.239," 35487"," 6916","RIZAL (MARCOS)","PALAWAN","11",""," "," "," ","1 govt rural health unit"
119.35,10.33," 51084"," 9435","ROXAS","PALAWAN","31",""," "," "," ","1 govt hospital,1 govt rural health unit,1 private hospital"
119.515,10.825," 61991"," 10083","TAYTAY","PALAWAN","31",""," "," "," ","1 govt rural health unit"
120.60754,15.16642," 314493"," 55769","ANGELES CITY","PAMPANGA","33",""," "," "," ","2 govt hospitals,1 govt nunicipal health center,6 private hospitals and 3 private clinics,40 govt elem schools, 6 govt high schools"
120.76753,14.9546," 97296"," 15072","APALIT","PAMPANGA","12",""," "," "," ","1 govt rural health unit,2 private hospitals and 1 private clinic"
120.77131,15.15483," 118312"," 18571","ARAYAT","PAMPANGA","30",""," "," "," ","1 govt hospital,3 govt rural health units,30 govt elem schools, 2 govt high schools"
120.60344,15.10039," 25238"," 3029","BACOLOR","PAMPANGA","21",""," "," "," ","2 govt rural health units,21 govt elem schools, 5 govt high schools"
120.82649,15.09428," 96589"," 15541","CANDABA","PAMPANGA","33",""," "," "," ","1 govt medical and dental clinic,2 govt rural health units and 1 municipal health center"
120.52832,14.97428," 103388"," 16591","FLORIDABLANCA","PAMPANGA","33",""," "," "," ","1 govt hospital,2 govt rural health units,32 govt elem schools,5 govt high schools"
120.6335067,14.9652767," 104284"," 18438","GUAGUA","PAMPANGA","31",""," "," "," ","1 govt hospital,3 govt rural health units,2 govt municipal health centers,2 private hospitals and 2 private clinics,25 govt elem schools, 4 govt high schools"
120.599835,14.937683," 143058"," 23446","LUBAO","PAMPANGA","44",""," "," "," ","1 govt district hospital,3 govt rural health units,1 private hospital and 1 private clinic"
120.57335,15.22578," 203307"," 35134","MABALACAT","PAMPANGA","27",""," "," "," ","1 govt district hospital,3 govt rural health units,1 private hospital,29 govt elem schools, 4 govt high schools"
120.714,14.90967," 70332"," 12141","MACABEBE","PAMPANGA","25",""," "," "," ","1 district hospital,2 govt rural health units,1 private hospital and 1 private clinic"
120.66031,15.21572," 98595"," 15257","MAGALANG","PAMPANGA","27",""," "," "," ","1 govt district hospital,2 govt rural health units,26 govt elem schoolss,5 govt high schools"
120.70417,14.89417," 50984"," 8899","MASANTOL","PAMPANGA","26",""," "," "," ","2 govt rural health units"
120.71894,15.06661," 141298"," 20382","MEXICO","PAMPANGA","43",""," "," "," ","2 govt rural health units,38 govt elem schools, 5 govt high schools"
120.6847,14.97216," 40084"," 6426","MINALIN","PAMPANGA","15",""," "," "," ","1 govt rural health unit"
120.53937,15.07472," 102962"," 15686","PORAC","PAMPANGA","29",""," "," "," ","1 govt district hospital,2 govt rural health units,5 govt high schools, 25 govt elem schools"
120.692,15.032," 269365"," 43649","SAN FERNANDO CITY","PAMPANGA","35",""," "," "," ","2 govt hospitals,3 govt rural health units,1 govt municipal health center,4 private hospitals and 2 private clinics,36 govt elem schools, 2 govt high school"
120.78766,15.04038," 47517"," 7321","SAN LUIS","PAMPANGA","17",""," "," "," ","1 govt district hospital,2 govt municipal health centers"
120.75137,14.98479," 48050"," 7680","SAN SIMON","PAMPANGA","14",""," "," "," ","1 govt rural health unit,1 private hospital,14 govt elem schools,3 govt high schools"
120.76696,15.09419," 49756"," 7402","SANTA ANA","PAMPANGA","14",""," "," "," ","1 govt rural health unit,12 gov elem schools,1 govt high school"
120.61772,15.00048," 36723"," 6118","SANTA RITA","PAMPANGA","10",""," "," "," ","1 govt rural health unit,9 govt elem schools, 2 govt high school"
120.70245,14.99825," 37866"," 6375","SANTO TOMAS","PAMPANGA","7",""," "," "," ","1 private hospital"
120.62251,14.93627," 26630"," 4343","SASMUAN (Sexmoan)","PAMPANGA","12",""," "," "," ","1 govt rural health unit"
120.66978,16.00359," 54092"," 10499","ASINGAN","PANGASINAN","21",""," "," "," ","1 govt community hospital,3 govt rural health units"
120.672,15.898," 25214"," 5102","BALUNGAO","PANGASINAN","20",""," "," "," ","1 govt rural health unit"
119.86037,16.18572," 45652"," 8910","BANI","PANGASINAN","27",""," "," "," ","2 govt rural health units,25 govt elem schools,9 govt high schools"
120.397,15.83968," 28104"," 4871","BASISTA","PANGASINAN","13",""," "," "," ","1 govt rural health unit"
120.472,15.813," 28094"," 5418","BAUTISTA","PANGASINAN","18",""," "," "," ","1 govt rural health unit,1 private hospital"
120.452,15.813," 103145"," 17897","BAYAMBANG","PANGASINAN","77",""," "," "," ","1 govt district hospital,2 govt rural health units,1 private hospital"
120.592,16.047," 52722"," 10184","BINALONAN","PANGASINAN","24",""," "," "," ","1 govt rural health unit,3 private hospitals"
120.26766,16.03018," 76214"," 13415","BINMALEY","PANGASINAN","33",""," "," "," ","2 govt rural health units,1 private hospital"
119.89157,16.39020," 69568"," 12182","BOLINAO","PANGASINAN","30",""," "," "," ","1 govt community hospital,3 govt rural health units,34 govt elem schools,10 govt high schools"
119.863,16.062," 20187"," 3764","BURGOS","PANGASINAN","14",""," "," "," ","1 govt rural health unit,9 govt elem schools,2 govt high schools"
120.357,16.013," 85419"," 15020","CALASIAO","PANGASINAN","24",""," "," "," ","2 govt rural health units"
120.333,16.043," 149554"," 25921","DAGUPAN CITY","PANGASINAN","31",""," "," "," ","1 govt hospital,1 govt municipal health center,10 private hospitals"
119.8811,15.99109," 27027"," 5092","DASOL","PANGASINAN","18",""," "," "," ","1 govt municipal hospital,1 govt rural health unit,14 govt elem schools,3 govt high schools"
119.907,15.827," 23731"," 4219","INFANTA","PANGASINAN","13",""," "," "," ","1 govt rural health unit,12 govt elem schools,2 govt high schools"
120.145,16.027," 20508"," 3830","LABRADOR","PANGASINAN","10",""," "," "," ","2 private hospitals"
120.54065,16.06719," 28266"," 5449","LAOAC","PANGASINAN","22",""," "," "," ","1 govt rural health unit"
120.2228,16.03469," 95773"," 16467","LINGAYEN","PANGASINAN","32",""," "," "," ","2 govt rural health units,3 private hospitals"
120.583,15.9," 23338"," 4774","MABINI","PANGASINAN","16",""," "," "," ","1 govt rural health unit"
120.413,15.92," 122820"," 20798","MALASIQUI","PANGASINAN","73",""," "," "," ","1 govt municipal hospital,2 govt rural health units,2 private hospitals"
120.4873,16.0436," 62684"," 10563","MANAOAG","PANGASINAN","26",""," "," "," ","1 govt municipal hospital,1 govt rural health unit"
120.4,16.073," 90391"," 15356","MANGALDAN","PANGASINAN","30",""," "," "," ","2 govt rural health units"
120.29181,15.79199," 65366"," 11704","MANGATAREM","PANGASINAN","82",""," "," "," ","1 govt district hospital,2 govt rural health units,3 private hospitals"
120.453,16.028," 32905"," 5751","MAPANDAN","PANGASINAN","30",""," "," "," ","1 govt municipal hospital,1 govt rural health unit"
120.798,16.045," 21560"," 4153","NATIVIDAD","PANGASINAN","18",""," "," "," ","1 govt rural health unit"
120.545,16.112," 63689"," 11288","POZZORUBIO","PANGASINAN","34",""," "," "," ","1 govt municipal hospital,1 govt rural health unit"
120.63319,15.89384," 57702"," 10794","ROSALES","PANGASINAN","37",""," "," "," ","1 govt rural health unit,5 private hospitals"
120.345,15.928," 161884"," 28025","SAN CARLOS CITY","PANGASINAN","86",""," "," "," ","1 govt hospital,1 govt rural health unit,2 private hospitals"
120.40122,16.12434," 74005"," 12690","SAN FABIAN","PANGASINAN","34",""," "," "," ","1 govt rural health unit"
120.435,16.073," 35591"," 6143","SAN JACINTO","PANGASINAN","19",""," "," "," ","1 govt rural health unit"
120.6885,16.0895," 46769"," 8644","SAN MANUEL","PANGASINAN","14",""," "," "," ","1 govt rural health unit,1 private hospital"
120.758,16.073," 33419"," 6533","SAN NICOLAS","PANGASINAN","33",""," "," "," ","1 govt rural health unit"
120.812,15.983," 30556"," 5667","SAN QUINTIN","PANGASINAN","21",""," "," "," ","1 govt rural health unit"
120.403,16.003," 73025"," 12111","SANTA BARBARA","PANGASINAN","29",""," "," "," ","1 govt rural health unit"
120.67076,15.97156," 30721"," 5818","SANTA MARIA","PANGASINAN","23",""," "," "," ","1 govt rural health unit"
120.582,15.878," 13706"," 2716","SANTO TOMAS","PANGASINAN","10",""," "," "," ","1 govt rural health unit"
120.49,16.168," 42791"," 8015","SISON","PANGASINAN","28",""," "," "," ","1 govt rural health unit"
120.0942,16.06736," 29925"," 5444","SUAL","PANGASINAN","19",""," "," "," ","1 govt rural health unit"
120.743,16.03," 37954"," 7479","TAYUG","PANGASINAN","21",""," "," "," ","1 govt district hospital,1 govt rural health unit,1 private hospital"
120.84,15.928," 62497"," 12346","UMINGAN","PANGASINAN","58",""," "," "," ","1 govt community hospital,3 govt rural health units"
120.33,15.823," 43430"," 7339","URBIZTONDO","PANGASINAN","21",""," "," "," ","1 govt rural health unit"
120.5751166,16.0050833," 120785"," 22908","URDANETA CITY","PANGASINAN","34",""," "," "," ","1 govt hospital,2 govt rural health units,3 private hospitals"
120.5873166,15.9011500," 56668"," 11001","VILLASIS","PANGASINAN","21",""," "," "," ","1 govt rural health unit,2 private hospitals"
119.9489,16.2913," 34398"," 6546","ANDA","PANGASINAN","18",""," "," "," ","1 govt rural health unit,17 govt elem schools,3 govt high schools"
119.797,16.117," 26023"," 5493","AGNO","PANGASINAN","17",""," "," "," ","2 govt rural health units"
120.23700,15.89125," 36564"," 6131","AGUILAR","PANGASINAN","16",""," "," "," ","1 govt rural health unit,1 private hospital"
119.97825,16.15707," 79788"," 15527","ALAMINOS CITY","PANGASINAN","39",""," "," "," ","1 govt district hospital,2 govt rural health units,2 private hospitals"
120.52,15.847," 38934"," 7181","ALCALA","PANGASINAN","21",""," "," "," ","1 govt rural health unit"
120.21622,15.95575," 62237"," 10614","BUGALLON","PANGASINAN","24",""," "," "," ","2 govt rural health units,1 private hospital"
121.918,13.861," 11164"," 2175","AGDANGAN","QUEZON","12",""," "," "," ","1 govt rural health unit"
122.01,14.103," 14789"," 2989","ALABAT","QUEZON","19",""," "," "," ","1 govt district hospital,1 govt rural health unit"
121.91087,13.99737," 59157"," 12020","ATIMONAN","QUEZON","42",""," "," "," ","1 govt district hospital,1 private hospital"
122.47,13.741," 24798"," 4391","BUENAVISTA","QUEZON","37",""," "," "," ","1 govt rural health unit"
121.967,14.846," 23568"," 3770","BURDEOS","QUEZON","14",""," "," "," ","1 govt rural health unit"
122.287,13.955," 69475"," 12958","CALAUAG","QUEZON","81",""," "," "," ","1 govt rural health unit,2 private hospitals"
121.42321,13.93011," 105997"," 18814","CANDELARIA","QUEZON","25",""," "," "," ","1 govt municipal hospital,1 govt rural health unit,2 private hospitals"
122.334,13.594," 65705"," 11283","CATANAUAN","QUEZON","46",""," "," "," ","1 govt district hospital,1 govt rural health unit"
